Date,AveragePrice,region
17-05-15,1.19,HarrisburgScranton
10-05-15,1.19,HarrisburgScranton
03-05-15,1.17,HarrisburgScranton
26-04-15,1.21,HarrisburgScranton
19-04-15,1.17,HarrisburgScranton
12-04-15,1.18,HarrisburgScranton
05-04-15,1.21,HarrisburgScranton
29-03-15,1.14,HarrisburgScranton
22-03-15,1.08,HarrisburgScranton
15-03-15,1.2,HarrisburgScranton
08-03-15,1.15,HarrisburgScranton
01-03-15,1.07,HarrisburgScranton
22-02-15,1.2,HarrisburgScranton
15-02-15,1.22,HarrisburgScranton
08-02-15,1.02,HarrisburgScranton
01-02-15,1.06,HarrisburgScranton
25-01-15,1.17,HarrisburgScranton
18-01-15,1.24,HarrisburgScranton
11-01-15,1.26,HarrisburgScranton
04-01-15,1.05,HarrisburgScranton
27-12-15,1.27,HartfordSpringfield
20-12-15,1.18,HartfordSpringfield
13-12-15,1.24,HartfordSpringfield
06-12-15,1.19,HartfordSpringfield
29-11-15,1.32,HartfordSpringfield
22-11-15,1.27,HartfordSpringfield
15-11-15,1.12,HartfordSpringfield
08-11-15,1.16,HartfordSpringfield
01-11-15,1.16,HartfordSpringfield
25-10-15,1.2,HartfordSpringfield
18-10-15,0.93,HartfordSpringfield
11-10-15,1.38,HartfordSpringfield
04-10-15,1.3,HartfordSpringfield
27-09-15,1.29,HartfordSpringfield
20-09-15,1.25,HartfordSpringfield
13-09-15,1.11,HartfordSpringfield
06-09-15,1.27,HartfordSpringfield
30-08-15,1.26,HartfordSpringfield
23-08-15,1.14,HartfordSpringfield
16-08-15,1.12,HartfordSpringfield
09-08-15,1.12,HartfordSpringfield
02-08-15,1.16,HartfordSpringfield
26-07-15,1.3,HartfordSpringfield
19-07-15,1.32,HartfordSpringfield
12-07-15,1.06,HartfordSpringfield
05-07-15,1.25,HartfordSpringfield
28-06-15,1.27,HartfordSpringfield
21-06-15,1.25,HartfordSpringfield
14-06-15,1.15,HartfordSpringfield
07-06-15,1.29,HartfordSpringfield
31-05-15,1.33,HartfordSpringfield
24-05-15,1.34,HartfordSpringfield
17-05-15,1.2,HartfordSpringfield
10-05-15,1.25,HartfordSpringfield
03-05-15,1.25,HartfordSpringfield
26-04-15,1.36,HartfordSpringfield
19-04-15,1.35,HartfordSpringfield
12-04-15,1.25,HartfordSpringfield
05-04-15,1.33,HartfordSpringfield
29-03-15,1.22,HartfordSpringfield
22-03-15,1.11,HartfordSpringfield
15-03-15,1.4,HartfordSpringfield
08-03-15,1.43,HartfordSpringfield
01-03-15,1.12,HartfordSpringfield
22-02-15,1.38,HartfordSpringfield
15-02-15,1.39,HartfordSpringfield
08-02-15,1.09,HartfordSpringfield
01-02-15,1.32,HartfordSpringfield
25-01-15,1.35,HartfordSpringfield
18-01-15,1.39,HartfordSpringfield
11-01-15,1.38,HartfordSpringfield
04-01-15,1.06,HartfordSpringfield
27-12-15,0.78,Houston
20-12-15,0.75,Houston
13-12-15,0.73,Houston
06-12-15,0.74,Houston
29-11-15,0.79,Houston
22-11-15,0.73,Houston
15-11-15,0.72,Houston
08-11-15,0.75,Houston
01-11-15,0.77,Houston
25-10-15,0.88,Houston
18-10-15,0.9,Houston
11-10-15,0.79,Houston
04-10-15,0.82,Houston
27-09-15,0.86,Houston
20-09-15,0.83,Houston
13-09-15,0.89,Houston
06-09-15,0.89,Houston
30-08-15,0.88,Houston
23-08-15,0.89,Houston
16-08-15,0.92,Houston
09-08-15,0.92,Houston
02-08-15,0.9,Houston
26-07-15,0.79,Houston
19-07-15,0.78,Houston
12-07-15,0.79,Houston
05-07-15,0.79,Houston
28-06-15,0.74,Houston
21-06-15,0.74,Houston
14-06-15,0.62,Houston
07-06-15,0.72,Houston
31-05-15,0.72,Houston
24-05-15,0.83,Houston
17-05-15,0.82,Houston
10-05-15,0.76,Houston
03-05-15,0.74,Houston
26-04-15,0.79,Houston
19-04-15,0.82,Houston
12-04-15,0.79,Houston
05-04-15,0.83,Houston
29-03-15,0.79,Houston
22-03-15,0.8,Houston
15-03-15,0.77,Houston
08-03-15,0.78,Houston
01-03-15,0.87,Houston
22-02-15,0.82,Houston
15-02-15,0.73,Houston
08-02-15,0.7,Houston
01-02-15,0.72,Houston
25-01-15,0.77,Houston
18-01-15,0.77,Houston
11-01-15,0.78,Houston
04-01-15,0.71,Houston
27-12-15,1.04,Indianapolis
20-12-15,1.1,Indianapolis
13-12-15,1.03,Indianapolis
06-12-15,0.92,Indianapolis
29-11-15,1.08,Indianapolis
22-11-15,1.11,Indianapolis
15-11-15,1.08,Indianapolis
08-11-15,0.96,Indianapolis
01-11-15,1.01,Indianapolis
25-10-15,1.02,Indianapolis
18-10-15,0.97,Indianapolis
11-10-15,1.1,Indianapolis
04-10-15,0.98,Indianapolis
27-09-15,1.04,Indianapolis
20-09-15,0.91,Indianapolis
13-09-15,0.87,Indianapolis
06-09-15,1.11,Indianapolis
30-08-15,1.17,Indianapolis
23-08-15,1.22,Indianapolis
16-08-15,1.14,Indianapolis
09-08-15,1.2,Indianapolis
02-08-15,1.21,Indianapolis
26-07-15,1.22,Indianapolis
19-07-15,1.07,Indianapolis
12-07-15,1.05,Indianapolis
05-07-15,1.05,Indianapolis
28-06-15,0.95,Indianapolis
21-06-15,1.03,Indianapolis
14-06-15,1.15,Indianapolis
07-06-15,1.28,Indianapolis
31-05-15,1.37,Indianapolis
24-05-15,1.29,Indianapolis
17-05-15,1.26,Indianapolis
10-05-15,1.06,Indianapolis
03-05-15,1.13,Indianapolis
26-04-15,1.24,Indianapolis
19-04-15,1.08,Indianapolis
12-04-15,1.15,Indianapolis
05-04-15,1.17,Indianapolis
29-03-15,1.09,Indianapolis
22-03-15,1.11,Indianapolis
15-03-15,1.21,Indianapolis
08-03-15,1.07,Indianapolis
01-03-15,1.13,Indianapolis
22-02-15,1.34,Indianapolis
15-02-15,1.3,Indianapolis
08-02-15,0.98,Indianapolis
01-02-15,0.92,Indianapolis
25-01-15,1.06,Indianapolis
18-01-15,1.14,Indianapolis
11-01-15,1.25,Indianapolis
04-01-15,1.02,Indianapolis
27-12-15,0.99,Jacksonville
20-12-15,1.19,Jacksonville
13-12-15,0.96,Jacksonville
06-12-15,1.19,Jacksonville
29-11-15,0.96,Jacksonville
22-11-15,0.98,Jacksonville
15-11-15,1.25,Jacksonville
08-11-15,1.25,Jacksonville
01-11-15,0.97,Jacksonville
25-10-15,1.22,Jacksonville
18-10-15,1.25,Jacksonville
11-10-15,0.99,Jacksonville
04-10-15,0.99,Jacksonville
27-09-15,1.27,Jacksonville
20-09-15,0.99,Jacksonville
13-09-15,1.24,Jacksonville
06-09-15,0.98,Jacksonville
30-08-15,1.26,Jacksonville
23-08-15,1.25,Jacksonville
16-08-15,1.25,Jacksonville
09-08-15,0.99,Jacksonville
02-08-15,1.24,Jacksonville
26-07-15,1.25,Jacksonville
19-07-15,1,Jacksonville
12-07-15,1.22,Jacksonville
05-07-15,0.95,Jacksonville
28-06-15,1.16,Jacksonville
21-06-15,0.95,Jacksonville
14-06-15,1.2,Jacksonville
07-06-15,0.98,Jacksonville
31-05-15,1.24,Jacksonville
24-05-15,1,Jacksonville
17-05-15,1.22,Jacksonville
10-05-15,1.24,Jacksonville
03-05-15,0.96,Jacksonville
26-04-15,1.21,Jacksonville
19-04-15,1.17,Jacksonville
12-04-15,0.99,Jacksonville
05-04-15,1.1,Jacksonville
29-03-15,1.2,Jacksonville
22-03-15,0.96,Jacksonville
15-03-15,1.27,Jacksonville
08-03-15,1.24,Jacksonville
01-03-15,1.01,Jacksonville
22-02-15,1.1,Jacksonville
15-02-15,1.24,Jacksonville
08-02-15,1.21,Jacksonville
01-02-15,0.92,Jacksonville
25-01-15,1.2,Jacksonville
18-01-15,1.27,Jacksonville
11-01-15,1.2,Jacksonville
04-01-15,0.97,Jacksonville
27-12-15,0.83,LasVegas
20-12-15,0.96,LasVegas
13-12-15,0.95,LasVegas
06-12-15,0.89,LasVegas
29-11-15,0.95,LasVegas
22-11-15,0.98,LasVegas
15-11-15,0.95,LasVegas
08-11-15,0.92,LasVegas
01-11-15,0.99,LasVegas
25-10-15,0.98,LasVegas
18-10-15,0.91,LasVegas
11-10-15,0.94,LasVegas
04-10-15,0.97,LasVegas
27-09-15,0.97,LasVegas
20-09-15,0.97,LasVegas
13-09-15,0.88,LasVegas
06-09-15,1.02,LasVegas
30-08-15,1.09,LasVegas
23-08-15,1.06,LasVegas
16-08-15,0.96,LasVegas
09-08-15,0.96,LasVegas
02-08-15,1.09,LasVegas
26-07-15,1.06,LasVegas
19-07-15,1.03,LasVegas
12-07-15,1.02,LasVegas
05-07-15,1.05,LasVegas
28-06-15,1.01,LasVegas
21-06-15,0.9,LasVegas
14-06-15,0.88,LasVegas
07-06-15,1.02,LasVegas
31-05-15,1.03,LasVegas
24-05-15,0.98,LasVegas
17-05-15,0.95,LasVegas
10-05-15,0.98,LasVegas
03-05-15,0.94,LasVegas
26-04-15,0.88,LasVegas
19-04-15,0.82,LasVegas
12-04-15,0.76,LasVegas
05-04-15,0.81,LasVegas
29-03-15,0.84,LasVegas
22-03-15,0.9,LasVegas
15-03-15,1.07,LasVegas
08-03-15,1.01,LasVegas
01-03-15,1.05,LasVegas
22-02-15,1.16,LasVegas
15-02-15,1.12,LasVegas
08-02-15,1.01,LasVegas
01-02-15,0.94,LasVegas
25-01-15,1.06,LasVegas
18-01-15,1.06,LasVegas
11-01-15,0.93,LasVegas
04-01-15,0.8,LasVegas
27-12-15,0.8,LosAngeles
20-12-15,0.85,LosAngeles
13-12-15,0.74,LosAngeles
06-12-15,0.66,LosAngeles
29-11-15,0.83,LosAngeles
22-11-15,0.81,LosAngeles
15-11-15,0.74,LosAngeles
08-11-15,0.84,LosAngeles
01-11-15,0.89,LosAngeles
25-10-15,0.95,LosAngeles
18-10-15,0.89,LosAngeles
11-10-15,0.92,LosAngeles
04-10-15,0.98,LosAngeles
27-09-15,0.9,LosAngeles
20-09-15,0.99,LosAngeles
13-09-15,0.98,LosAngeles
06-09-15,0.92,LosAngeles
30-08-15,0.9,LosAngeles
23-08-15,1.03,LosAngeles
16-08-15,0.93,LosAngeles
09-08-15,0.94,LosAngeles
02-08-15,1,LosAngeles
26-07-15,0.95,LosAngeles
19-07-15,1.02,LosAngeles
12-07-15,1.03,LosAngeles
05-07-15,0.96,LosAngeles
28-06-15,0.94,LosAngeles
21-06-15,0.91,LosAngeles
14-06-15,0.79,LosAngeles
07-06-15,0.84,LosAngeles
31-05-15,0.85,LosAngeles
24-05-15,0.97,LosAngeles
17-05-15,0.98,LosAngeles
10-05-15,0.78,LosAngeles
03-05-15,0.78,LosAngeles
26-04-15,1.02,LosAngeles
19-04-15,0.93,LosAngeles
12-04-15,0.93,LosAngeles
05-04-15,1.01,LosAngeles
29-03-15,1,LosAngeles
22-03-15,1.01,LosAngeles
15-03-15,0.94,LosAngeles
08-03-15,0.86,LosAngeles
01-03-15,0.75,LosAngeles
22-02-15,0.83,LosAngeles
15-02-15,0.83,LosAngeles
08-02-15,0.9,LosAngeles
01-02-15,0.74,LosAngeles
25-01-15,0.96,LosAngeles
18-01-15,0.89,LosAngeles
11-01-15,0.85,LosAngeles
04-01-15,0.85,LosAngeles
27-12-15,1.04,Louisville
20-12-15,1.05,Louisville
13-12-15,0.91,Louisville
06-12-15,0.83,Louisville
29-11-15,0.97,Louisville
22-11-15,1.01,Louisville
15-11-15,1.04,Louisville
08-11-15,0.93,Louisville
01-11-15,0.89,Louisville
25-10-15,1.06,Louisville
18-10-15,1.03,Louisville
11-10-15,1.03,Louisville
04-10-15,1.11,Louisville
27-09-15,1.18,Louisville
20-09-15,1.05,Louisville
13-09-15,0.98,Louisville
06-09-15,0.98,Louisville
30-08-15,1.13,Louisville
23-08-15,1.15,Louisville
16-08-15,1.09,Louisville
09-08-15,1.08,Louisville
02-08-15,0.93,Louisville
26-07-15,0.88,Louisville
19-07-15,1.08,Louisville
12-07-15,1.13,Louisville
05-07-15,1.15,Louisville
28-06-15,1.15,Louisville
21-06-15,1.17,Louisville
14-06-15,1.07,Louisville
07-06-15,1.01,Louisville
31-05-15,1,Louisville
24-05-15,1.05,Louisville
17-05-15,1.2,Louisville
10-05-15,1.1,Louisville
03-05-15,1.03,Louisville
26-04-15,1.21,Louisville
19-04-15,1.01,Louisville
12-04-15,0.97,Louisville
05-04-15,1.08,Louisville
29-03-15,1,Louisville
22-03-15,0.99,Louisville
15-03-15,1.21,Louisville
08-03-15,1.18,Louisville
01-03-15,1.02,Louisville
22-02-15,1.01,Louisville
15-02-15,1.13,Louisville
08-02-15,1,Louisville
01-02-15,0.9,Louisville
25-01-15,1.02,Louisville
18-01-15,1.06,Louisville
11-01-15,1.05,Louisville
04-01-15,0.92,Louisville
27-12-15,0.99,MiamiFtLauderdale
20-12-15,1.21,MiamiFtLauderdale
13-12-15,0.97,MiamiFtLauderdale
06-12-15,1.25,MiamiFtLauderdale
29-11-15,0.98,MiamiFtLauderdale
22-11-15,0.98,MiamiFtLauderdale
15-11-15,1.22,MiamiFtLauderdale
08-11-15,1.22,MiamiFtLauderdale
01-11-15,0.98,MiamiFtLauderdale
25-10-15,1.25,MiamiFtLauderdale
18-10-15,1.24,MiamiFtLauderdale
11-10-15,1,MiamiFtLauderdale
04-10-15,0.99,MiamiFtLauderdale
27-09-15,1.31,MiamiFtLauderdale
20-09-15,0.98,MiamiFtLauderdale
13-09-15,1.26,MiamiFtLauderdale
06-09-15,0.98,MiamiFtLauderdale
30-08-15,1.24,MiamiFtLauderdale
23-08-15,1.24,MiamiFtLauderdale
16-08-15,1.24,MiamiFtLauderdale
09-08-15,0.97,MiamiFtLauderdale
02-08-15,1.22,MiamiFtLauderdale
26-07-15,1.24,MiamiFtLauderdale
19-07-15,0.96,MiamiFtLauderdale
12-07-15,1.24,MiamiFtLauderdale
05-07-15,0.98,MiamiFtLauderdale
28-06-15,1.21,MiamiFtLauderdale
21-06-15,0.96,MiamiFtLauderdale
14-06-15,1.26,MiamiFtLauderdale
07-06-15,0.99,MiamiFtLauderdale
31-05-15,1.27,MiamiFtLauderdale
24-05-15,1.01,MiamiFtLauderdale
17-05-15,1.24,MiamiFtLauderdale
10-05-15,1.28,MiamiFtLauderdale
03-05-15,0.98,MiamiFtLauderdale
26-04-15,1.25,MiamiFtLauderdale
19-04-15,1.23,MiamiFtLauderdale
12-04-15,1,MiamiFtLauderdale
05-04-15,1.11,MiamiFtLauderdale
29-03-15,1.25,MiamiFtLauderdale
22-03-15,0.97,MiamiFtLauderdale
15-03-15,1.33,MiamiFtLauderdale
08-03-15,1.3,MiamiFtLauderdale
01-03-15,1.01,MiamiFtLauderdale
22-02-15,1.24,MiamiFtLauderdale
15-02-15,1.29,MiamiFtLauderdale
08-02-15,1.25,MiamiFtLauderdale
01-02-15,0.95,MiamiFtLauderdale
25-01-15,1.27,MiamiFtLauderdale
18-01-15,1.3,MiamiFtLauderdale
11-01-15,1.28,MiamiFtLauderdale
04-01-15,0.97,MiamiFtLauderdale
27-12-15,1.05,Midsouth
20-12-15,1.05,Midsouth
13-12-15,1.03,Midsouth
06-12-15,1,Midsouth
29-11-15,1.05,Midsouth
22-11-15,1.06,Midsouth
15-11-15,1.02,Midsouth
08-11-15,1.04,Midsouth
01-11-15,1.08,Midsouth
25-10-15,1.13,Midsouth
18-10-15,1.05,Midsouth
11-10-15,1.13,Midsouth
04-10-15,1.18,Midsouth
27-09-15,1.11,Midsouth
20-09-15,1.13,Midsouth
13-09-15,1.09,Midsouth
06-09-15,1.08,Midsouth
30-08-15,1.18,Midsouth
23-08-15,1.12,Midsouth
16-08-15,1.14,Midsouth
09-08-15,1.15,Midsouth
02-08-15,1.14,Midsouth
26-07-15,1.15,Midsouth
19-07-15,1.14,Midsouth
12-07-15,1.13,Midsouth
05-07-15,1.13,Midsouth
28-06-15,1.14,Midsouth
21-06-15,1.13,Midsouth
14-06-15,1.09,Midsouth
07-06-15,1.14,Midsouth
31-05-15,1.14,Midsouth
24-05-15,1.14,Midsouth
17-05-15,1.18,Midsouth
10-05-15,1.17,Midsouth
03-05-15,1.07,Midsouth
26-04-15,1.2,Midsouth
19-04-15,1.18,Midsouth
12-04-15,1.13,Midsouth
05-04-15,1.19,Midsouth
29-03-15,1.18,Midsouth
22-03-15,1.11,Midsouth
15-03-15,1.19,Midsouth
08-03-15,1.21,Midsouth
01-03-15,1.14,Midsouth
22-02-15,1.1,Midsouth
15-02-15,1.17,Midsouth
08-02-15,1.06,Midsouth
01-02-15,0.99,Midsouth
25-01-15,1.15,Midsouth
18-01-15,1.19,Midsouth
11-01-15,1.17,Midsouth
04-01-15,1.1,Midsouth
27-12-15,0.96,Nashville
20-12-15,0.99,Nashville
13-12-15,0.91,Nashville
06-12-15,1,Nashville
29-11-15,0.95,Nashville
22-11-15,0.96,Nashville
15-11-15,1.04,Nashville
08-11-15,1.03,Nashville
01-11-15,0.94,Nashville
25-10-15,0.91,Nashville
18-10-15,0.91,Nashville
11-10-15,0.96,Nashville
04-10-15,0.96,Nashville
27-09-15,1.04,Nashville
20-09-15,0.95,Nashville
13-09-15,1.05,Nashville
06-09-15,0.97,Nashville
30-08-15,1.09,Nashville
23-08-15,0.97,Nashville
16-08-15,0.96,Nashville
09-08-15,0.98,Nashville
02-08-15,1.08,Nashville
26-07-15,1.07,Nashville
19-07-15,0.98,Nashville
12-07-15,1.09,Nashville
05-07-15,0.97,Nashville
28-06-15,1.06,Nashville
21-06-15,0.96,Nashville
14-06-15,1.03,Nashville
07-06-15,0.96,Nashville
31-05-15,1.04,Nashville
24-05-15,0.98,Nashville
17-05-15,1.07,Nashville
10-05-15,1.07,Nashville
03-05-15,0.98,Nashville
26-04-15,1.08,Nashville
19-04-15,1.11,Nashville
12-04-15,1,Nashville
05-04-15,1.06,Nashville
29-03-15,1.07,Nashville
22-03-15,1.01,Nashville
15-03-15,1.08,Nashville
08-03-15,1.08,Nashville
01-03-15,0.99,Nashville
22-02-15,1.05,Nashville
15-02-15,1.03,Nashville
08-02-15,0.94,Nashville
01-02-15,0.94,Nashville
25-01-15,1.07,Nashville
18-01-15,1.08,Nashville
11-01-15,1.07,Nashville
04-01-15,1,Nashville
27-12-15,0.91,NewOrleansMobile
20-12-15,0.92,NewOrleansMobile
13-12-15,0.86,NewOrleansMobile
06-12-15,0.94,NewOrleansMobile
29-11-15,0.9,NewOrleansMobile
22-11-15,0.94,NewOrleansMobile
15-11-15,0.98,NewOrleansMobile
08-11-15,0.96,NewOrleansMobile
01-11-15,0.97,NewOrleansMobile
25-10-15,1.01,NewOrleansMobile
18-10-15,1.02,NewOrleansMobile
11-10-15,1,NewOrleansMobile
04-10-15,1,NewOrleansMobile
27-09-15,1.06,NewOrleansMobile
20-09-15,1,NewOrleansMobile
13-09-15,1.02,NewOrleansMobile
06-09-15,0.99,NewOrleansMobile
30-08-15,1.03,NewOrleansMobile
23-08-15,1.04,NewOrleansMobile
16-08-15,1.04,NewOrleansMobile
09-08-15,1,NewOrleansMobile
02-08-15,1.04,NewOrleansMobile
26-07-15,1.03,NewOrleansMobile
19-07-15,0.98,NewOrleansMobile
12-07-15,1.05,NewOrleansMobile
05-07-15,1.01,NewOrleansMobile
28-06-15,1.03,NewOrleansMobile
21-06-15,0.93,NewOrleansMobile
14-06-15,1.02,NewOrleansMobile
07-06-15,0.99,NewOrleansMobile
31-05-15,1.04,NewOrleansMobile
24-05-15,1.03,NewOrleansMobile
17-05-15,0.96,NewOrleansMobile
10-05-15,1.05,NewOrleansMobile
03-05-15,0.93,NewOrleansMobile
26-04-15,0.96,NewOrleansMobile
19-04-15,0.93,NewOrleansMobile
12-04-15,0.97,NewOrleansMobile
05-04-15,0.99,NewOrleansMobile
29-03-15,0.97,NewOrleansMobile
22-03-15,0.9,NewOrleansMobile
15-03-15,1.09,NewOrleansMobile
08-03-15,1.06,NewOrleansMobile
01-03-15,1.08,NewOrleansMobile
22-02-15,0.92,NewOrleansMobile
15-02-15,1.02,NewOrleansMobile
08-02-15,0.93,NewOrleansMobile
01-02-15,0.81,NewOrleansMobile
25-01-15,0.94,NewOrleansMobile
18-01-15,1.03,NewOrleansMobile
11-01-15,0.97,NewOrleansMobile
04-01-15,0.94,NewOrleansMobile
27-12-15,1.17,NewYork
20-12-15,1.23,NewYork
13-12-15,1.12,NewYork
06-12-15,1.2,NewYork
29-11-15,1.16,NewYork
22-11-15,1.14,NewYork
15-11-15,1.04,NewYork
08-11-15,1.13,NewYork
01-11-15,1.06,NewYork
25-10-15,1.23,NewYork
18-10-15,0.97,NewYork
11-10-15,1.28,NewYork
04-10-15,1.26,NewYork
27-09-15,1.16,NewYork
20-09-15,1.18,NewYork
13-09-15,1.16,NewYork
06-09-15,1.22,NewYork
30-08-15,1.22,NewYork
23-08-15,1.1,NewYork
16-08-15,1.14,NewYork
09-08-15,1.1,NewYork
02-08-15,1.14,NewYork
26-07-15,1.28,NewYork
19-07-15,1.37,NewYork
12-07-15,1.27,NewYork
05-07-15,1.18,NewYork
28-06-15,1.36,NewYork
21-06-15,1.28,NewYork
14-06-15,1.32,NewYork
07-06-15,1.32,NewYork
31-05-15,1.43,NewYork
24-05-15,1.37,NewYork
17-05-15,1.43,NewYork
10-05-15,1.22,NewYork
03-05-15,1.32,NewYork
26-04-15,1.44,NewYork
19-04-15,1.42,NewYork
12-04-15,1.43,NewYork
05-04-15,1.41,NewYork
29-03-15,1.36,NewYork
22-03-15,1.33,NewYork
15-03-15,1.45,NewYork
08-03-15,1.36,NewYork
01-03-15,1.18,NewYork
22-02-15,1.33,NewYork
15-02-15,1.36,NewYork
08-02-15,1.11,NewYork
01-02-15,1.36,NewYork
25-01-15,1.36,NewYork
18-01-15,1.37,NewYork
11-01-15,1.34,NewYork
04-01-15,1.09,NewYork
27-12-15,1.2,Northeast
20-12-15,1.2,Northeast
13-12-15,1.09,Northeast
06-12-15,1.14,Northeast
29-11-15,1.22,Northeast
22-11-15,1.16,Northeast
15-11-15,1.09,Northeast
08-11-15,1.1,Northeast
01-11-15,1.09,Northeast
25-10-15,1.15,Northeast
18-10-15,0.99,Northeast
11-10-15,1.23,Northeast
04-10-15,1.21,Northeast
27-09-15,1.13,Northeast
20-09-15,1.21,Northeast
13-09-15,1.14,Northeast
06-09-15,1.18,Northeast
30-08-15,1.2,Northeast
23-08-15,1.13,Northeast
16-08-15,1.17,Northeast
09-08-15,1.1,Northeast
02-08-15,1.19,Northeast
26-07-15,1.28,Northeast
19-07-15,1.27,Northeast
12-07-15,1.2,Northeast
05-07-15,1.24,Northeast
28-06-15,1.3,Northeast
21-06-15,1.27,Northeast
14-06-15,1.2,Northeast
07-06-15,1.27,Northeast
31-05-15,1.34,Northeast
24-05-15,1.26,Northeast
17-05-15,1.33,Northeast
10-05-15,1.21,Northeast
03-05-15,1.24,Northeast
26-04-15,1.36,Northeast
19-04-15,1.31,Northeast
12-04-15,1.33,Northeast
05-04-15,1.34,Northeast
29-03-15,1.26,Northeast
22-03-15,1.22,Northeast
15-03-15,1.34,Northeast
08-03-15,1.27,Northeast
01-03-15,1.15,Northeast
22-02-15,1.29,Northeast
15-02-15,1.29,Northeast
08-02-15,1.09,Northeast
01-02-15,1.23,Northeast
25-01-15,1.27,Northeast
18-01-15,1.32,Northeast
11-01-15,1.28,Northeast
04-01-15,1.09,Northeast
27-12-15,1.21,NorthernNewEngland
20-12-15,1.17,NorthernNewEngland
13-12-15,0.95,NorthernNewEngland
06-12-15,1.11,NorthernNewEngland
29-11-15,1.25,NorthernNewEngland
22-11-15,1.08,NorthernNewEngland
15-11-15,1.07,NorthernNewEngland
08-11-15,0.96,NorthernNewEngland
01-11-15,1.07,NorthernNewEngland
25-10-15,1.08,NorthernNewEngland
18-10-15,1,NorthernNewEngland
11-10-15,1.19,NorthernNewEngland
04-10-15,1.12,NorthernNewEngland
27-09-15,0.98,NorthernNewEngland
20-09-15,1.17,NorthernNewEngland
13-09-15,1.09,NorthernNewEngland
06-09-15,1.01,NorthernNewEngland
30-08-15,1.13,NorthernNewEngland
23-08-15,1.18,NorthernNewEngland
16-08-15,1.23,NorthernNewEngland
09-08-15,1.03,NorthernNewEngland
02-08-15,1.25,NorthernNewEngland
26-07-15,1.25,NorthernNewEngland
19-07-15,1.03,NorthernNewEngland
12-07-15,1.1,NorthernNewEngland
05-07-15,1.15,NorthernNewEngland
28-06-15,1.14,NorthernNewEngland
21-06-15,1.18,NorthernNewEngland
14-06-15,1.04,NorthernNewEngland
07-06-15,1.17,NorthernNewEngland
31-05-15,1.2,NorthernNewEngland
24-05-15,1.04,NorthernNewEngland
17-05-15,1.15,NorthernNewEngland
10-05-15,1.05,NorthernNewEngland
03-05-15,1.16,NorthernNewEngland
26-04-15,1.24,NorthernNewEngland
19-04-15,1.13,NorthernNewEngland
12-04-15,1.16,NorthernNewEngland
05-04-15,1.19,NorthernNewEngland
29-03-15,1.07,NorthernNewEngland
22-03-15,1.19,NorthernNewEngland
15-03-15,1.15,NorthernNewEngland
08-03-15,1.09,NorthernNewEngland
01-03-15,1.05,NorthernNewEngland
22-02-15,1.13,NorthernNewEngland
15-02-15,1.11,NorthernNewEngland
08-02-15,1.03,NorthernNewEngland
01-02-15,1.06,NorthernNewEngland
25-01-15,1.06,NorthernNewEngland
18-01-15,1.12,NorthernNewEngland
11-01-15,1.06,NorthernNewEngland
04-01-15,1.05,NorthernNewEngland
27-12-15,0.99,Orlando
20-12-15,1.21,Orlando
13-12-15,0.96,Orlando
06-12-15,1.2,Orlando
29-11-15,0.96,Orlando
22-11-15,0.98,Orlando
15-11-15,1.24,Orlando
08-11-15,1.24,Orlando
01-11-15,0.97,Orlando
25-10-15,1.25,Orlando
18-10-15,1.24,Orlando
11-10-15,1,Orlando
04-10-15,1,Orlando
27-09-15,1.28,Orlando
20-09-15,0.99,Orlando
13-09-15,1.23,Orlando
06-09-15,0.99,Orlando
30-08-15,1.25,Orlando
23-08-15,1.21,Orlando
16-08-15,1.23,Orlando
09-08-15,0.99,Orlando
02-08-15,1.24,Orlando
26-07-15,1.22,Orlando
19-07-15,0.98,Orlando
12-07-15,1.22,Orlando
05-07-15,0.97,Orlando
28-06-15,1.15,Orlando
21-06-15,0.96,Orlando
14-06-15,1.22,Orlando
07-06-15,0.98,Orlando
31-05-15,1.26,Orlando
24-05-15,1,Orlando
17-05-15,1.23,Orlando
10-05-15,1.23,Orlando
03-05-15,0.98,Orlando
26-04-15,1.23,Orlando
19-04-15,1.23,Orlando
12-04-15,0.99,Orlando
05-04-15,1.1,Orlando
29-03-15,1.25,Orlando
22-03-15,0.98,Orlando
15-03-15,1.27,Orlando
08-03-15,1.27,Orlando
01-03-15,1,Orlando
22-02-15,1.18,Orlando
15-02-15,1.26,Orlando
08-02-15,1.23,Orlando
01-02-15,0.95,Orlando
25-01-15,1.28,Orlando
18-01-15,1.33,Orlando
11-01-15,1.29,Orlando
04-01-15,1,Orlando
27-12-15,1.25,Philadelphia
20-12-15,1.33,Philadelphia
13-12-15,1.18,Philadelphia
06-12-15,1.18,Philadelphia
29-11-15,1.23,Philadelphia
22-11-15,1.23,Philadelphia
15-11-15,1.17,Philadelphia
08-11-15,1.27,Philadelphia
01-11-15,1.13,Philadelphia
25-10-15,1.19,Philadelphia
18-10-15,1.06,Philadelphia
11-10-15,1.26,Philadelphia
04-10-15,1.28,Philadelphia
27-09-15,1.25,Philadelphia
20-09-15,1.25,Philadelphia
13-09-15,1.19,Philadelphia
06-09-15,1.25,Philadelphia
30-08-15,1.26,Philadelphia
23-08-15,1.09,Philadelphia
16-08-15,1.2,Philadelphia
09-08-15,1.19,Philadelphia
02-08-15,1.21,Philadelphia
26-07-15,1.36,Philadelphia
19-07-15,1.39,Philadelphia
12-07-15,1.38,Philadelphia
